"학구ID",학구명,학구분류,시도코드,시군구코드,시도교육청코드,시도교육청명,교육지원청코드,교육지원청명,생성일자,변경일자,공간객체ID,데이터기준일자
Z000101844,늘푸른초통학구역,0,41,135,7530000,경기도교육청,7551000,경기도성남교육지원청,2016-08-12,2016-08-12,532753,2021-03-25
Z000101906,하원초통학구역,0,41,133,7530000,경기도교육청,7551000,경기도성남교육지원청,2016-08-12,2016-08-12,532754,2021-03-25
Z000101524,대전자양초통학구역,0,30,110,7430000,대전광역시교육청,7441000,대전광역시동부교육지원청,2016-08-12,2016-08-12,532824,2021-03-25
Z000104954,대도초통학구역,0,47,111,8750000,경상북도교육청,8761000,경상북도포항교육지원청,2016-08-12,2016-08-12,532825,2021-03-25
Z000105283,진량초통학구역,0,47,290,8750000,경상북도교육청,8851000,경상북도경산교육지원청,2016-08-12,2016-08-12,532826,2021-03-25
Z000105271,부림초통학구역,0,47,290,8750000,경상북도교육청,8851000,경상북도경산교육지원청,2016-08-12,2016-08-12,532827,2021-03-25
Z000105258,호서남초통학구역,0,47,280,8750000,경상북도교육청,8841000,경상북도문경교육지원청,2016-08-12,2016-08-12,532828,2021-03-25
Z000101517,대전오류초통학구역,0,30,140,7430000,대전광역시교육청,7441000,대전광역시동부교육지원청,2016-08-12,2016-08-12,532829,2021-03-25
Z000101752,남창초통학구역,0,41,115,7530000,경기도교육청,7541000,경기도수원교육지원청,2016-08-12,2018-04-23,532830,2021-03-25
Z000101785,수원선일초통학구역,0,41,113,7530000,경기도교육청,7541000,경기도수원교육지원청,2016-08-12,2018-03-09,532831,2021-03-25
Z000150157,고양초신원초공동통학구역,1,41,281,7530000,경기도교육청,7621000,경기도고양교육지원청,2016-08-12,2016-08-12,532900,2021-03-25
Z000103232,안흥초통학구역,0,42,730,7800000,강원도교육청,7891000,강원도횡성교육지원청,2016-08-12,2016-08-12,532901,2021-03-25
Z000103229,성북초통학구역,0,42,730,7800000,강원도교육청,7891000,강원도횡성교육지원청,2016-08-12,2016-08-12,532902,2021-03-25
Z000102053,광명광성초통학구역,0,41,210,7530000,경기도교육청,7591000,경기도광명교육지원청,2016-08-12,2016-08-12,532903,2021-03-25
Z000102197,초당초통학구역,0,41,271,7530000,경기도교육청,7611000,경기도안산교육지원청,2016-08-12,2018-01-30,532904,2021-03-25
Z000101897,이매초통학구역,0,41,135,7530000,경기도교육청,7551000,경기도성남교육지원청,2016-08-12,2016-08-12,532905,2021-03-25
Z000101959,비산초통학구역,0,41,173,7530000,경기도교육청,7569000,경기도안양과천교육지원청,2016-08-12,2017-12-08,532906,2021-03-25
Z000100500,서울성수초통학구역,0,11,200,7010000,서울특별시교육청,7134000,서울특별시성동광진교육지원청,2016-08-12,2016-08-12,532656,2021-03-25
Z000100424,서울역삼초통학구역,0,11,680,7010000,서울특별시교육청,7091300,서울특별시강남서초교육지원청,2016-08-12,2016-08-12,532657,2021-03-25
Z000150269,하남풍산초나룰초공동통학구역,1,41,450,7530000,경기도교육청,7692000,경기도광주하남교육지원청,2016-08-12,2018-03-27,532658,2021-03-25
Z000100430,서울원명초통학구역,0,11,650,7010000,서울특별시교육청,7091300,서울특별시강남서초교육지원청,2016-08-12,2016-08-12,532659,2021-03-25
Z000100394,서울대진초통학구역,0,11,680,7010000,서울특별시교육청,7091300,서울특별시강남서초교육지원청,2016-08-12,2016-08-12,532660,2021-03-25
Z000150275,벌원초탄벌초공동통학구역,1,41,610,7530000,경기도교육청,7692000,경기도광주하남교육지원청,2016-08-12,2016-08-12,532661,2021-03-25
Z000150136,상일초상원초공동통학구역,1,41,190,7530000,경기도교육청,7581000,경기도부천교육지원청,2016-08-12,2017-03-09,532662,2021-03-25
Z000102045,옥산초통학구역,0,41,190,7530000,경기도교육청,7581000,경기도부천교육지원청,2016-08-12,2017-03-09,532663,2021-03-25
Z000102043,약대초통학구역,0,41,190,7530000,경기도교육청,7581000,경기도부천교육지원청,2016-08-12,2017-03-09,532664,2021-03-25
Z000103115,동호초통학구역,0,42,170,7800000,강원도교육청,7841000,강원도동해교육지원청,2016-08-12,2018-10-11,532755,2021-03-25
Z000102599,대성동초통학구역,0,41,480,7530000,경기도교육청,7681000,경기도파주교육지원청,2016-08-12,2016-08-12,532756,2021-03-25
Z000102844,서룡초통학구역,0,41,461,7530000,경기도교육청,7751000,경기도용인교육지원청,2016-08-12,2016-08-12,532757,2021-03-25
Z000102038,솔안초통학구역,0,41,190,7530000,경기도교육청,7581000,경기도부천교육지원청,2016-08-12,2017-03-09,532832,2021-03-25
Z000103228,성남초통학구역,0,42,730,7800000,강원도교육청,7891000,강원도횡성교육지원청,2016-08-12,2016-08-12,532833,2021-03-25
Z000103915,양화초통학구역,0,44,760,8140000,충청남도교육청,8231000,충청남도부여교육지원청,2016-08-12,2016-08-12,532834,2021-03-25
Z000102003,부천남초통학구역,0,41,190,7530000,경기도교육청,7581000,경기도부천교육지원청,2016-08-12,2017-03-09,532835,2021-03-25
Z000101979,인덕원초통학구역,0,41,173,7530000,경기도교육청,7569000,경기도안양과천교육지원청,2016-08-12,2016-08-12,532836,2021-03-25
Z000103879,도산초통학구역,0,44,230,8140000,충청남도교육청,8222000,충청남도논산계룡교육지원청,2016-08-12,2016-08-12,532577,2021-03-25
Z000150296,곤지암초신둔초공동통학구역,1,41,610,7530000,경기도교육청,7741000,경기도이천교육지원청,2016-08-12,2016-08-12,532578,2021-03-25
Z000100461,서울삼일초통학구역,0,11,590,7010000,서울특별시교육청,7132000,서울특별시동작관악교육지원청,2016-08-12,2017-10-12,532579,2021-03-25
Z000100147,서울영동초통학구역,0,11,560,7010000,서울특별시교육청,7041000,서울특별시남부교육지원청,2016-08-12,2016-09-05,532580,2021-03-25
Z000150380,문의초행정초공동통학구역,1,43,111,8000000,충청북도교육청,8011000,충청북도청주교육지원청,2016-08-12,2016-08-12,532665,2021-03-25
Z000106118,조치원신봉초통학구역,0,36,110,9300000,세종특별자치시교육청,9300000,세종특별자치시교육청,2016-08-12,2016-08-12,532666,2021-03-25
Z000103554,구룡초통학구역,0,43,740,8000000,충청북도교육청,8071000,충청북도영동교육지원청,2016-08-12,2016-08-12,532667,2021-03-25
Z000150266,덕풍초동부초공동통학구역,1,41,450,7530000,경기도교육청,7692000,경기도광주하남교육지원청,2016-08-12,2016-08-12,532668,2021-03-25
Z000100419,서울양재초통학구역,0,11,650,7010000,서울특별시교육청,7091300,서울특별시강남서초교육지원청,2016-08-12,2016-08-12,532669,2021-03-25
Z000100263,서울강일초통학구역,0,11,740,7010000,서울특별시교육청,7130000,서울특별시강동송파교육지원청,2016-08-12,2017-02-27,532670,2021-03-25
Z000150222,발안초한울초공동통학구역,1,41,590,7530000,경기도교육청,7679000,경기도화성오산교육지원청,2016-08-12,2016-08-12,532671,2021-03-25
Z000103712,경천초통학구역,0,44,150,8140000,충청남도교육청,8161000,충청남도공주교육지원청,2016-08-12,2016-08-12,532672,2021-03-25
Z000150233,오산대원초원동초공동통학구역,1,41,370,7530000,경기도교육청,7679000,경기도화성오산교육지원청,2016-08-12,2016-08-12,532673,2021-03-25
Z000101850,대하초통학구역,0,41,133,7530000,경기도교육청,7551000,경기도성남교육지원청,2016-08-12,2016-08-12,532758,2021-03-25
Z000101794,안룡초통학구역,0,41,113,7530000,경기도교육청,7541000,경기도수원교육지원청,2016-08-12,2018-03-09,532759,2021-03-25
Z000103131,태백초통학구역,0,42,190,7800000,강원도교육청,7851000,강원도태백교육지원청,2016-08-12,2016-08-12,532760,2021-03-25
Z000103271,안미초통학구역,0,42,760,7800000,강원도교육청,7911000,강원도평창교육지원청,2016-08-12,2016-08-12,532761,2021-03-25
Z000102382,가양초통학구역,0,41,360,7530000,경기도교육청,7652000,경기도구리남양주교육지원청,2016-08-12,2016-08-12,532838,2021-03-25
Z000101867,성남미금초통학구역,0,41,135,7530000,경기도교육청,7551000,경기도성남교육지원청,2016-08-12,2016-08-12,532839,2021-03-25
Z000102046,원미초통학구역,0,41,190,7530000,경기도교육청,7581000,경기도부천교육지원청,2016-08-12,2017-03-09,532837,2021-03-25
Z000101551,기성초길헌분교장통학구역,0,30,170,7430000,대전광역시교육청,7451000,대전광역시서부교육지원청,2016-08-12,2016-08-12,532581,2021-03-25
Z000101601,대전어은초통학구역,0,30,200,7430000,대전광역시교육청,7451000,대전광역시서부교육지원청,2016-08-12,2016-08-12,532582,2021-03-25
Z000102939,죽화초통학구역,0,41,550,7530000,경기도교육청,7761000,경기도안성교육지원청,2016-08-12,2016-08-12,532584,2021-03-25
Z000100328,서울계남초통학구역,0,11,470,7010000,서울특별시교육청,7081300,서울특별시강서양천교육지원청,2016-08-12,2016-08-12,532676,2021-03-25
Z000101195,인천새말초통학구역,0,28,200,7310000,인천광역시교육청,7341000,인천광역시동부교육지원청,2016-08-12,2016-08-12,532677,2021-03-25
Z000100353,서울신기초통학구역,0,11,470,7010000,서울특별시교육청,7081300,서울특별시강서양천교육지원청,2016-08-12,2017-11-20,532678,2021-03-25
Z000100359,서울신은초통학구역,0,11,470,7010000,서울특별시교육청,7081300,서울특별시강서양천교육지원청,2016-08-12,2016-08-12,532679,2021-03-25
Z000105497,삼정자초통학구역,0,48,123,9010000,경상남도교육청,9022000,경상남도창원교육지원청,2016-08-12,2020-05-18,532680,2021-03-25
Z000105465,남정초통학구역,0,48,123,9010000,경상남도교육청,9022000,경상남도창원교육지원청,2016-08-12,2020-05-18,532681,2021-03-25
Z000103899,채운초통학구역,0,44,230,8140000,충청남도교육청,8222000,충청남도논산계룡교육지원청,2016-08-12,2016-08-12,532674,2021-03-25
Z000100241,서울용암초통학구역,0,11,170,7010000,서울특별시교육청,7061000,서울특별시중부교육지원청,2016-08-12,2017-02-06,532675,2021-03-25
Z000103344,어론초통학구역,0,42,810,7800000,강원도교육청,7961000,강원도인제교육지원청,2016-08-12,2016-08-12,532762,2021-03-25
Z000102111,지행초통학구역,0,41,250,7530000,경기도교육청,7602000,경기도동두천양주교육지원청,2016-08-12,2016-08-12,532763,2021-03-25
Z000103046,반계초통학구역,0,42,130,7800000,강원도교육청,7821000,강원도원주교육지원청,2016-08-12,2016-08-12,532840,2021-03-25
Z000102207,강선초통학구역,0,41,287,7530000,경기도교육청,7621000,경기도고양교육지원청,2016-08-12,2016-08-12,532841,2021-03-25
Z000102342,홍원초통학구역,0,41,220,7530000,경기도교육청,7631000,경기도평택교육지원청,2016-08-12,2016-08-12,532842,2021-03-25
Z000101944,관문초통학구역,0,41,290,7530000,경기도교육청,7569000,경기도안양과천교육지원청,2016-08-12,2016-08-12,532843,2021-03-25
Z000102199,팔곡초통학구역,0,41,271,7530000,경기도교육청,7611000,경기도안산교육지원청,2016-08-12,2016-08-12,532844,2021-03-25
Z000101969,안양부안초통학구역,0,41,173,7530000,경기도교육청,7569000,경기도안양과천교육지원청,2016-08-12,2016-08-12,532845,2021-03-25
Z000150166,대곡초백마초공동통학구역,1,41,285,7530000,경기도교육청,7621000,경기도고양교육지원청,2016-08-12,2016-08-12,532585,2021-03-25
Z000100134,서울백산초통학구역,0,11,545,7010000,서울특별시교육청,7041000,서울특별시남부교육지원청,2016-08-12,2016-08-12,532586,2021-03-25
Z000100255,서울후암초통학구역,0,11,170,7010000,서울특별시교육청,7061000,서울특별시중부교육지원청,2016-08-12,2017-02-06,532587,2021-03-25
Z000101596,대전송강초통학구역,0,30,200,7430000,대전광역시교육청,7451000,대전광역시서부교육지원청,2016-08-12,2016-08-12,532588,2021-03-25
Z000101562,대전관평초통학구역,0,30,200,7430000,대전광역시교육청,7451000,대전광역시서부교육지원청,2016-08-12,2016-08-12,532589,2021-03-25
Z000150139,구름산초소하초공동통학구역,1,41,210,7530000,경기도교육청,7591000,경기도광명교육지원청,2016-08-12,2016-08-12,532590,2021-03-25
Z000105557,합성초통학구역,0,48,127,9010000,경상남도교육청,9022000,경상남도창원교육지원청,2016-08-12,2020-05-18,532682,2021-03-25
Z000150933,화순제일초제한적공동통학구역,1,46,790,8490000,전라남도교육청,8611000,전라남도화순교육지원청,2020-02-26,2020-02-26,532683,2021-03-25
Z000105503,성주초통학구역,0,48,123,9010000,경상남도교육청,9022000,경상남도창원교육지원청,2016-08-12,2020-05-18,532684,2021-03-25
Z000102617,영도초통학구역,0,41,480,7530000,경기도교육청,7681000,경기도파주교육지원청,2016-08-12,2016-08-12,532685,2021-03-25
Z000150150,고양관산초고양초공동통학구역,1,41,281,7530000,경기도교육청,7621000,경기도고양교육지원청,2016-08-12,2016-08-12,532764,2021-03-25
Z000102201,학현초통학구역,0,41,271,7530000,경기도교육청,7611000,경기도안산교육지원청,2016-08-12,2016-08-12,532765,2021-03-25
Z000103032,귀래초통학구역,0,42,130,7800000,강원도교육청,7821000,강원도원주교육지원청,2016-08-12,2016-08-12,532766,2021-03-25
Z000103027,고산초통학구역,0,42,130,7800000,강원도교육청,7821000,강원도원주교육지원청,2016-08-12,2016-08-12,532767,2021-03-25
Z000103030,교학초통학구역,0,42,130,7800000,강원도교육청,7821000,강원도원주교육지원청,2016-08-12,2016-08-12,532768,2021-03-25
Z000102180,안산해양초통학구역,0,41,271,7530000,경기도교육청,7611000,경기도안산교육지원청,2016-08-12,2016-08-12,532769,2021-03-25
Z000102176,안산진흥초통학구역,0,41,273,7530000,경기도교육청,7611000,경기도안산교육지원청,2016-08-12,2016-08-12,532770,2021-03-25
Z000103074,흥업초통학구역,0,42,130,7800000,강원도교육청,7821000,강원도원주교육지원청,2016-08-12,2016-08-12,532771,2021-03-25
Z000103052,비두초통학구역,0,42,130,7800000,강원도교육청,7821000,강원도원주교육지원청,2016-08-12,2016-08-12,532772,2021-03-25
Z000103168,근덕초통학구역,0,42,230,7800000,강원도교육청,7871000,강원도삼척교육지원청,2016-08-12,2018-03-08,532773,2021-03-25
Z000103195,두촌초통학구역,0,42,720,7800000,강원도교육청,7881000,강원도홍천교육지원청,2016-08-12,2016-08-12,532777,2021-03-25
Z000103122,창호초통학구역,0,42,170,7800000,강원도교육청,7841000,강원도동해교육지원청,2016-08-12,2018-10-11,532846,2021-03-25
Z000103276,평창초통학구역,0,42,760,7800000,강원도교육청,7911000,강원도평창교육지원청,2016-08-12,2017-02-07,532847,2021-03-25
Z000103248,봉래초거운분교장통학구역,0,42,750,7800000,강원도교육청,7901000,강원도영월교육지원청,2016-08-12,2016-08-12,532848,2021-03-25
Z000103240,횡성초통학구역,0,42,730,7800000,강원도교육청,7891000,강원도횡성교육지원청,2016-08-12,2016-08-12,532849,2021-03-25
